"No.","Time","Source","Destination","Protocol","Length","Info"
"10066","48.759105","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1381530 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10067","48.759105","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1382970 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10068","48.759128","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1384410 Win=866816 Len=0"
"10069","48.759967","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1384410 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10070","48.759967","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1385850 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10071","48.759967","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1387290 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10072","48.759967","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1388730 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10073","48.760819","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1390170 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10074","48.760819","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1391610 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10075","48.760819","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1393050 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10076","48.760819","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10077","48.760846","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1395930 Win=866816 Len=0"
"10078","48.761710","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1395930 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10079","48.761710","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1397370 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10080","48.761710","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1398810 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10081","48.761710","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1400250 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10082","48.763565","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1401690 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10083","48.763565","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1403130 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10084","48.763565","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1404570 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10085","48.763565","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1406010 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10086","48.763565","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1407450 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10087","48.763565","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1408890 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10088","48.763565","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10089","48.763565","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1411770 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10090","48.763625","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1413210 Win=866816 Len=0"
"10091","48.764488","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1413210 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10092","48.764488","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1414650 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10093","48.764488","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1416090 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10094","48.764488","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1417530 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10095","48.764488","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1418970 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10096","48.765376","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1420410 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10097","48.765376","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1421850 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10098","48.765376","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1423290 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10099","48.765376","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1424730 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10100","48.765405","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1426170 Win=866816 Len=0"
"10101","48.766317","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1426170 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10102","48.766317","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10103","48.766317","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1429050 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10104","48.766317","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1430490 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10105","48.767256","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1431930 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10106","48.767256","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1433370 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10107","48.767256","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1434810 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10108","48.767256","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1436250 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10109","48.767256","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1437690 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10110","48.767289","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1439130 Win=866816 Len=0"
"10111","48.768214","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1439130 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10112","48.768214","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1440570 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10113","48.768214","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1442010 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10114","48.768214","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10115","48.768214","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1444890 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10116","48.769126","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1446330 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10117","48.769126","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1447770 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10118","48.769126","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1449210 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10119","48.769151","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1450650 Win=866816 Len=0"
"10120","48.770072","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1450650 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10121","48.770072","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1452090 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10122","48.770072","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1453530 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10123","48.770072","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1454970 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10124","48.770072","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1456410 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10125","48.771050","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1457850 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10126","48.771050","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1459290 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10127","48.771050","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10128","48.771050","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1462170 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10129","48.771050","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1463610 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10130","48.771090","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1465050 Win=866816 Len=0"
"10131","48.772023","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1465050 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10132","48.772023","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1466490 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10133","48.772023","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1467930 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10134","48.772023","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1469370 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10135","48.772023","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1470810 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10136","48.772947","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1472250 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10137","48.772947","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1473690 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10138","48.772947","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1475130 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10139","48.772947","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10140","48.772970","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1478010 Win=866816 Len=0"
"10141","48.773881","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1478010 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10142","48.773881","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1479450 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10143","48.773881","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1480890 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10144","48.773881","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1482330 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10145","48.774828","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1483770 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10146","48.774828","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1485210 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10147","48.774828","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1486650 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10148","48.774828","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1488090 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10149","48.774851","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1489530 Win=866816 Len=0"
"10150","48.775759","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1489530 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10151","48.775759","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1490970 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10152","48.775759","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10153","48.775759","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1493850 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10154","48.776684","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1495290 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10155","48.776684","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1496730 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10156","48.776684","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1498170 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10157","48.776684","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1499610 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10158","48.776706","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1501050 Win=866816 Len=0"
"10159","48.777619","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1501050 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10160","48.777619","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1502490 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10161","48.777619","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1503930 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10162","48.777619","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1505370 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10163","48.778541","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1506810 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10164","48.778541","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1508250 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10165","48.778541","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10166","48.778541","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1511130 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10167","48.778563","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1512570 Win=866816 Len=0"
"10168","48.779484","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1512570 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10169","48.779484","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1514010 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10170","48.779484","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1515450 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10171","48.779484","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1516890 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10172","48.779484","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1518330 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10173","48.780410","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1519770 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10174","48.780410","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1521210 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10175","48.780410","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1522650 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10176","48.780410","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1524090 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10177","48.780432","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1525530 Win=866816 Len=0"
"10178","48.780482","192.168.0.112","38.113.165.153","TCP","54","58051  >  443 [ACK] Seq=2223 Ack=406 Win=63835 Len=0"
"10179","48.781274","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10180","48.781274","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1526970 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10181","48.781274","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1528410 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10182","48.781274","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1529850 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10183","48.782200","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1531290 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10184","48.782200","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1532730 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10185","48.782200","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1534170 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10186","48.782200","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1535610 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10187","48.782223","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1537050 Win=866816 Len=0"
"10188","48.783129","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1537050 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10189","48.783129","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1538490 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10190","48.783129","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1539930 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10191","48.783129","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1541370 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10192","48.784081","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10193","48.784081","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1544250 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10194","48.784081","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1545690 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10195","48.784081","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1547130 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10196","48.784120","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1548570 Win=866816 Len=0"
"10197","48.784968","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1548570 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10198","48.784968","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1550010 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10199","48.784968","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1551450 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10200","48.784968","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1552890 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10201","48.784968","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1554330 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10202","48.785893","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1555770 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10203","48.785893","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1557210 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10204","48.785893","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10205","48.785893","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1560090 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10206","48.785916","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1561530 Win=866816 Len=0"
"10207","48.786835","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1561530 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10208","48.786835","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1562970 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10209","48.786835","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1564410 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10210","48.786835","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1565850 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10211","48.786835","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1567290 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10212","48.787748","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1568730 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10213","48.787748","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1570170 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10214","48.787748","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1571610 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10215","48.787748","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1573050 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10216","48.787772","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1574490 Win=866816 Len=0"
"10217","48.788604","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
"10218","48.788604","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1575930 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10219","48.788604","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1577370 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10220","48.789497","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1578810 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10221","48.789497","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1580250 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10222","48.789497","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1581690 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10223","48.789497","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1583130 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10224","48.789497","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1584570 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10225","48.789521","192.168.0.112","187.33.247.110","TCP","54","57964  >  443 [ACK] Seq=13206 Ack=1586010 Win=866816 Len=0"
"10226","48.790429","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1586010 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10227","48.790429","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1587450 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10228","48.790429","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1588890 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10229","48.790429","187.33.247.110","192.168.0.112","TCP","1494","443  >  57964 [ACK] Seq=1590330 Ack=13206 Win=91904 Len=1440 [TCP segment of a reassembled PDU]"
"10230","48.791377","187.33.247.110","192.168.0.112","TLSv1.3","1494","Application Data [TCP segment of a reassembled PDU]"
